

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 13:40:10 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Kepler (spacecraft) (-227)      {source: KEPLER_FINAL_56_traj}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2009-Mar-07 04:56:42.5760 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2455014.706048334, A.D. 2009-Jul-02 04:56:42.5760,  1.638087222863740E+07, -1.552151817619612E+08,  1.035547271040238E+06,
2455017.706048334, A.D. 2009-Jul-05 04:56:42.5760,  2.373742940777724E+07, -1.542147561419916E+08,  1.004053172266558E+06,
2455020.706048334, A.D. 2009-Jul-08 04:56:42.5760,  3.103843404798381E+07, -1.528523650246289E+08,  9.701889563819170E+05,
2455023.706048334, A.D. 2009-Jul-11 04:56:42.5760,  3.826665998779777E+07, -1.511307962489105E+08,  9.340326187291890E+05,
2455026.706048334, A.D. 2009-Jul-14 04:56:42.5760,  4.540499187916724E+07, -1.490536024446563E+08,  8.956670346503630E+05,
2455029.706048334, A.D. 2009-Jul-17 04:56:42.5760,  5.243645352249557E+07, -1.466251000118962E+08,  8.551802334943190E+05,
2455032.706048334, A.D. 2009-Jul-20 04:56:42.5760,  5.934423711986636E+07, -1.438503669245168E+08,  8.126649323360994E+05,
2455035.706048334, A.D. 2009-Jul-23 04:56:42.5760,  6.611173269737366E+07, -1.407352408384517E+08,  7.682181158140823E+05,
2455038.706048334, A.D. 2009-Jul-26 04:56:42.5760,  7.272255800921090E+07, -1.372863157768351E+08,  7.219414067764431E+05,
2455041.706048334, A.D. 2009-Jul-29 04:56:42.5760,  7.916058903053603E+07, -1.335109382968992E+08,  6.739410414885730E+05,
2455044.706048334, A.D. 2009-Aug-01 04:56:42.5760,  8.540998848935243E+07, -1.294172020084441E+08,  6.243271774891242E+05,
2455047.706048334, A.D. 2009-Aug-04 04:56:42.5760,  9.145524915668277E+07, -1.250139466438884E+08,  5.732152393254340E+05,
2455050.706048334, A.D. 2009-Aug-07 04:56:42.5760,  9.728120645328395E+07, -1.203107425319692E+08,  5.207225935938805E+05,
2455053.706048334, A.D. 2009-Aug-10 04:56:42.5760,  1.028730858390433E+08, -1.153178902314623E+08,  4.669720057636872E+05,
