

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 09:42:01 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2_ST+refit2022_m}
Center body name: Sun (10)                        {source: Voyager_2_ST+refit2022_m}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-20 15:32:32.1830 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2443493.147594711, A.D. 1977-Dec-15 15:32:32.1830,  8.690931886471124E+07,  2.463793603019604E+08,  2.152431391129951E+07,
2443496.147594711, A.D. 1977-Dec-18 15:32:32.1830,  8.283807332114485E+07,  2.522475663135574E+08,  2.176071722821532E+07,
2443499.147594711, A.D. 1977-Dec-21 15:32:32.1830,  7.872772750866988E+07,  2.579968115447817E+08,  2.198685410857992E+07,
2443502.147594711, A.D. 1977-Dec-24 15:32:32.1830,  7.458194171190672E+07,  2.636300202971721E+08,  2.220309817436224E+07,
2443505.147594711, A.D. 1977-Dec-27 15:32:32.1830,  7.040411070660637E+07,  2.691500610899932E+08,  2.240980711530602E+07,
2443508.147594711, A.D. 1977-Dec-30 15:32:32.1830,  6.619738381961437E+07,  2.745597415367895E+08,  2.260732323046356E+07,
2443511.147594711, A.D. 1978-Jan-02 15:32:32.1830,  6.196468353304901E+07,  2.798618045008113E+08,  2.279597399165407E+07,
2443514.147594711, A.D. 1978-Jan-05 15:32:32.1830,  5.770872270939299E+07,  2.850589253407779E+08,  2.297607261985750E+07,
2443517.147594711, A.D. 1978-Jan-08 15:32:32.1830,  5.343202050920401E+07,  2.901537100740513E+08,  2.314791866741140E+07,
2443520.147594711, A.D. 1978-Jan-11 15:32:32.1830,  4.913691707780429E+07,  2.951486943005150E+08,  2.331179859954609E+07,
2443523.147594711, A.D. 1978-Jan-14 15:32:32.1830,  4.482558708296230E+07,  3.000463427512885E+08,  2.346798636959888E+07,
2443526.147594711, A.D. 1978-Jan-17 15:32:32.1830,  4.050005218617529E+07,  3.048490493477863E+08,  2.361674398335432E+07,
2443529.147594711, A.D. 1978-Jan-20 15:32:32.1830,  3.616219252803824E+07,  3.095591376755260E+08,  2.375832204911005E+07,
2443532.147594711, A.D. 1978-Jan-23 15:32:32.1830,  3.181375730362536E+07,  3.141788617926496E+08,  2.389296031097221E+07,
