

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:18:36 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Spitzer Space Telescope (-79)   {source: SPITZER_merge_2003-2120}
Center body name: Sun (10)                        {source: SPITZER_merge_2003-2120}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2003-Aug-25 06:26:43.1830 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2452993.768555359, A.D. 2003-Dec-20 06:26:43.1830,  1.363649864606502E+07,  1.492330712556950E+08,  2.355229628082186E+06,
2452996.768555359, A.D. 2003-Dec-23 06:26:43.1830,  5.915192199424759E+06,  1.496653470271682E+08,  2.257843376660593E+06,
2452999.768555359, A.D. 2003-Dec-26 06:26:43.1830, -1.822109222120600E+06,  1.497006324344224E+08,  2.154385126115657E+06,
2453002.768555359, A.D. 2003-Dec-29 06:26:43.1830, -9.554865189118002E+06,  1.493382528220311E+08,  2.045129921868071E+06,
2453005.768555359, A.D. 2004-Jan-01 06:26:43.1830, -1.726249032093230E+07,  1.485786095229655E+08,  1.930368224996299E+06,
2453008.768555359, A.D. 2004-Jan-04 06:26:43.1830, -2.492444492896298E+07,  1.474231694490788E+08,  1.810399297233962E+06,
2453011.768555359, A.D. 2004-Jan-07 06:26:43.1830, -3.252015902957835E+07,  1.458745277639561E+08,  1.685556954287626E+06,
2453014.768555359, A.D. 2004-Jan-10 06:26:43.1830, -4.002929358553600E+07,  1.439363152971042E+08,  1.556167051169671E+06,
2453017.768555359, A.D. 2004-Jan-13 06:26:43.1830, -4.743166493216477E+07,  1.416132530661062E+08,  1.422576729796708E+06,
2453020.768555359, A.D. 2004-Jan-16 06:26:43.1830, -5.470733747154224E+07,  1.389111300789331E+08,  1.285144211700819E+06,
2453023.768555359, A.D. 2004-Jan-19 06:26:43.1830, -6.183668108630650E+07,  1.358367897060330E+08,  1.144237957117036E+06,
2453026.768555359, A.D. 2004-Jan-22 06:26:43.1830, -6.880043137940229E+07,  1.323981168409851E+08,  1.000237246920310E+06,
2453029.768555359, A.D. 2004-Jan-25 06:26:43.1830, -7.557974697523578E+07,  1.286040180284545E+08,  8.535297845684513E+05,
2453032.768555359, A.D. 2004-Jan-28 06:26:43.1830, -8.215626561294770E+07,  1.244643973193451E+08,  7.045120947785899E+05,
2453035.768555359, A.D. 2004-Jan-31 06:26:43.1830, -8.851215928698285E+07,  1.199901327391969E+08,  5.535868903648704E+05,
2453038.768555359, A.D. 2004-Feb-03 06:26:43.1830, -9.463018749084404E+07,  1.151930450896779E+08,  4.011626578342766E+05,
2453041.768555359, A.D. 2004-Feb-06 06:26:43.1830, -1.004937592928951E+08,  1.100858689088658E+08,  2.476508094990328E+05,
2453044.768555359, A.D. 2004-Feb-09 06:26:43.1830, -1.060869670878204E+08,  1.046822109712634E+08,  9.346789774822444E+04,
2453047.768555359, A.D. 2004-Feb-12 06:26:43.1830, -1.113946480429238E+08,  9.899651666379672E+07, -6.096843863690645E+04,
2453050.768555359, A.D. 2004-Feb-15 06:26:43.1830, -1.164024259084808E+08,  9.304402642365405E+07, -2.152394137270749E+05,
2453053.768555359, A.D. 2004-Feb-18 06:26:43.1830, -1.210967555654308E+08,  8.684073129711245E+07, -3.689261208828688E+05,
2453056.768555359, A.D. 2004-Feb-21 06:26:43.1830, -1.254649631515080E+08,  8.040332549886253E+07, -5.216122000508755E+05,
2453059.768555359, A.D. 2004-Feb-24 06:26:43.1830, -1.294952844752294E+08,  7.374915749111022E+07, -6.728843379029669E+05,
2453062.768555359, A.D. 2004-Feb-27 06:26:43.1830, -1.331769008170494E+08,  6.689617798165359E+07, -8.223332939967997E+05,
2453065.768555359, A.D. 2004-Mar-01 06:26:43.1830, -1.364999736461028E+08,  5.986287285160559E+07, -9.695544103258774E+05,
2453068.768555359, A.D. 2004-Mar-04 06:26:43.1830, -1.394556627897400E+08,  5.266825959590508E+07, -1.114150838934202E+06,
2453071.768555359, A.D. 2004-Mar-07 06:26:43.1830, -1.420361653664708E+08,  4.533175209073082E+07, -1.255732695586883E+06,
2453074.768555359, A.D. 2004-Mar-10 06:26:43.1830, -1.442347297026468E+08,  3.787315409923284E+07, -1.393919230772698E+06,
2453077.768555359, A.D. 2004-Mar-13 06:26:43.1830, -1.460456733392653E+08,  3.031258756686453E+07, -1.528338452049404E+06,
2453080.768555359, A.D. 2004-Mar-16 06:26:43.1830, -1.474643997183010E+08,  2.267043073814241E+07, -1.658630273343810E+06,
2453083.768555359, A.D. 2004-Mar-19 06:26:43.1830, -1.484874092165434E+08,  1.496725720696808E+07, -1.784446560473541E+06,
2453086.768555359, A.D. 2004-Mar-22 06:26:43.1830, -1.491123023006085E+08,  7.223776072622162E+06, -1.905452556434710E+06,
2453089.768555359, A.D. 2004-Mar-25 06:26:43.1830, -1.493377868636502E+08, -5.392312777775020E+05, -2.021327250187393E+06,
2453092.768555359, A.D. 2004-Mar-28 06:26:43.1830, -1.491636765952162E+08, -8.300971633745886E+06, -2.131764361331697E+06,
2453095.768555359, A.D. 2004-Mar-31 06:26:43.1830, -1.485908869662837E+08, -1.604070063205497E+07, -2.236473366795660E+06,
2453098.768555359, A.D. 2004-Apr-03 06:26:43.1830, -1.476214345923662E+08, -2.373774679006678E+07, -2.335186254650716E+06,
2453101.768555359, A.D. 2004-Apr-06 06:26:43.1830, -1.462584019895783E+08, -3.137171920007536E+07, -2.427634187606424E+06,
2453104.768555359, A.D. 2004-Apr-09 06:26:43.1830, -1.445059560387786E+08, -3.892234279942693E+07, -2.513583965859586E+06,
2453107.768555359, A.D. 2004-Apr-12 06:26:43.1830, -1.423693104868172E+08, -4.636966417951705E+07, -2.592814989314232E+06,
2453110.768555359, A.D. 2004-Apr-15 06:26:43.1830, -1.398547097522867E+08, -5.369406985540548E+07, -2.665125625719320E+06,
2453113.768555359, A.D. 2004-Apr-18 06:26:43.1830, -1.369694048833260E+08, -6.087634051771901E+07, -2.730333850752242E+06,
2453116.768555359, A.D. 2004-Apr-21 06:26:43.1830, -1.337216267990759E+08, -6.789770309514701E+07, -2.788277448604878E+06,
2453119.768555359, A.D. 2004-Apr-24 06:26:43.1830, -1.301205572435530E+08, -7.473987971474919E+07, -2.838813781575922E+06,
2453122.768555359, A.D. 2004-Apr-27 06:26:43.1830, -1.261762962253996E+08, -8.138513752634120E+07, -2.881821119856413E+06,
2453125.768555359, A.D. 2004-Apr-30 06:26:43.1830, -1.218998289133797E+08, -8.781633447597641E+07, -2.917198070268378E+06,
2453128.768555359, A.D. 2004-May-03 06:26:43.1830, -1.173029687467979E+08, -9.401698794845380E+07, -2.944860071943425E+06,
2453131.768555359, A.D. 2004-May-06 06:26:43.1830, -1.123983941649750E+08, -9.997120557719482E+07, -2.964754729552120E+06,
2453134.768555359, A.D. 2004-May-09 06:26:43.1830, -1.071994981390174E+08, -1.056638932013364E+08, -2.976840595953755E+06,
2453137.768555359, A.D. 2004-May-12 06:26:43.1830, -1.017204178179733E+08, -1.110806756274872E+08, -2.981099476531416E+06,
2453140.768555359, A.D. 2004-May-15 06:26:43.1830, -9.597597288484816E+07, -1.162079590252653E+08, -2.977534694753587E+06,
2453143.768555359, A.D. 2004-May-18 06:26:43.1830, -8.998162239717962E+07, -1.210329613583726E+08, -2.966169435974427E+06,
2453146.768555359, A.D. 2004-May-21 06:26:43.1830, -8.375341750168593E+07, -1.255437409094173E+08, -2.947047048860893E+06,
2453149.768555359, A.D. 2004-May-24 06:26:43.1830, -7.730795633798912E+07, -1.297292231656001E+08, -2.920231755684517E+06,
2453152.768555359, A.D. 2004-May-27 06:26:43.1830, -7.066233234863681E+07, -1.335792165305079E+08, -2.885807146179281E+06,
2453155.768555359, A.D. 2004-May-30 06:26:43.1830, -6.383408970882525E+07, -1.370844374594399E+08, -2.843876533215776E+06,
2453158.768555359, A.D. 2004-Jun-02 06:26:43.1830, -5.684117463635714E+07, -1.402365273398318E+08, -2.794567953274474E+06,
2453161.768555359, A.D. 2004-Jun-05 06:26:43.1830, -4.970188241718969E+07, -1.430280609145601E+08, -2.738008739704393E+06,
2453164.768555359, A.D. 2004-Jun-08 06:26:43.1830, -4.243481416488720E+07, -1.454525692006898E+08, -2.674366962541312E+06,
2453167.768555359, A.D. 2004-Jun-11 06:26:43.1830, -3.505882386627515E+07, -1.475045389187050E+08, -2.603819138372660E+06,
2453170.768555359, A.D. 2004-Jun-14 06:26:43.1830, -2.759296959115738E+07, -1.491794224850035E+08, -2.526559893790208E+06,
2453173.768555359, A.D. 2004-Jun-17 06:26:43.1830, -2.005646611440949E+07, -1.504736392219498E+08, -2.442798173796907E+06,
2453176.768555359, A.D. 2004-Jun-20 06:26:43.1830, -1.246863489528163E+07, -1.513845849634261E+08, -2.352760732292704E+06,
