

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:24:09 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Wind (spacecraft) (-8)          {source: Wind_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-08 00:01:09.1824 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458881.500800722, A.D. 2020-Feb-02 00:01:09.1824, -9.794605566860069E+07,  1.079788556178473E+08,  7.663431844919920E+03,
2458884.500800722, A.D. 2020-Feb-05 00:01:09.1824, -1.036245930460620E+08,  1.026187858355208E+08,  1.219147837747633E+04,
2458887.500800722, A.D. 2020-Feb-08 00:01:09.1824, -1.090132821636305E+08,  9.696990433309671E+07,  1.658310904682428E+04,
2458890.500800722, A.D. 2020-Feb-11 00:01:09.1824, -1.140971063945269E+08,  9.104869477596317E+07,  2.080045156775787E+04,
2458893.500800722, A.D. 2020-Feb-14 00:01:09.1824, -1.188619983357761E+08,  8.487242859238613E+07,  2.481079027429968E+04,
2458896.500800722, A.D. 2020-Feb-17 00:01:09.1824, -1.232949277021413E+08,  7.845910522356869E+07,  2.857508499438688E+04,
2458899.500800722, A.D. 2020-Feb-20 00:01:09.1824, -1.273839046389810E+08,  7.182737153765088E+07,  3.206466811458394E+04,
2458902.500800722, A.D. 2020-Feb-23 00:01:09.1824, -1.311180601829714E+08,  6.499647211634013E+07,  3.525132207683846E+04,
2458905.500800722, A.D. 2020-Feb-26 00:01:09.1824, -1.344876313957233E+08,  5.798619050754769E+07,  3.810496667420492E+04,
2458908.500800722, A.D. 2020-Feb-29 00:01:09.1824, -1.374839760395747E+08,  5.081673665707005E+07,  4.060381382430345E+04,
2458911.500800722, A.D. 2020-Mar-03 00:01:09.1824, -1.400996257539259E+08,  4.350867321108479E+07,  4.272948449822329E+04,
2458914.500800722, A.D. 2020-Mar-06 00:01:09.1824, -1.423283120557498E+08,  3.608286780022573E+07,  4.446422941576876E+04,
2458917.500800722, A.D. 2020-Mar-09 00:01:09.1824, -1.441649596976044E+08,  2.856042562948329E+07,  4.579240170793608E+04,
2458920.500800722, A.D. 2020-Mar-12 00:01:09.1824, -1.456056780765608E+08,  2.096260625603571E+07,  4.670119368515443E+04,
2458923.500800722, A.D. 2020-Mar-15 00:01:09.1824, -1.466477606027018E+08,  1.331074118095869E+07,  4.718197816726100E+04,
2458926.500800722, A.D. 2020-Mar-18 00:01:09.1824, -1.472896947675616E+08,  5.626161703475391E+06,  4.722947093244852E+04,
2458929.500800722, A.D. 2020-Mar-21 00:01:09.1824, -1.475311693187010E+08, -2.069857847814538E+06,  4.683926904897415E+04,
2458932.500800722, A.D. 2020-Mar-24 00:01:09.1824, -1.473730490430499E+08, -9.756151649882743E+06,  4.600750557261845E+04,
2458935.500800722, A.D. 2020-Mar-27 00:01:09.1824, -1.468173201626732E+08, -1.741174419737344E+07,  4.473763121048827E+04,
2458938.500800722, A.D. 2020-Mar-30 00:01:09.1824, -1.458670825751553E+08, -2.501594538677048E+07,  4.303595181438141E+04,
2458941.500800722, A.D. 2020-Apr-02 00:01:09.1824, -1.445265600404767E+08, -3.254839738887356E+07,  4.091529652461782E+04,
2458944.500800722, A.D. 2020-Apr-05 00:01:09.1824, -1.428010696252539E+08, -3.998912074908181E+07,  3.838726454483904E+04,
2458947.500800722, A.D. 2020-Apr-08 00:01:09.1824, -1.406969690475603E+08, -4.731857460574819E+07,  3.546863461273164E+04,
2458950.500800722, A.D. 2020-Apr-11 00:01:09.1824, -1.382216032017348E+08, -5.451772666390176E+07,  3.217988338661939E+04,
2458953.500800722, A.D. 2020-Apr-14 00:01:09.1824, -1.353832596304853E+08, -6.156812213512755E+07,  2.854982275519520E+04,
2458956.500800722, A.D. 2020-Apr-17 00:01:09.1824, -1.321911355840714E+08, -6.845194613583183E+07,  2.461126602379605E+04,
2458959.500800722, A.D. 2020-Apr-20 00:01:09.1824, -1.286553038970244E+08, -7.515206805851009E+07,  2.040138307330757E+04,
2458962.500800722, A.D. 2020-Apr-23 00:01:09.1824, -1.247866406492286E+08, -8.165205731008121E+07,  1.596165721570328E+04,
2458965.500800722, A.D. 2020-Apr-26 00:01:09.1824, -1.205966869767964E+08, -8.793620422677714E+07,  1.134573034212738E+04,
2458968.500800722, A.D. 2020-Apr-29 00:01:09.1824, -1.160975579808645E+08, -9.398958928810391E+07,  6.621688951179385E+03,
2458971.500800722, A.D. 2020-May-02 00:01:09.1824, -1.113019446826103E+08, -9.979816247825146E+07,  1.856201603166759E+03,
2458974.500800722, A.D. 2020-May-05 00:01:09.1824, -1.062230065139498E+08, -1.053485371830040E+08, -2.877735310092568E+03,
2458977.500800722, A.D. 2020-May-08 00:01:09.1824, -1.008743253554127E+08, -1.106280741617559E+08, -7.502604968160391E+03,
2458980.500800722, A.D. 2020-May-11 00:01:09.1824, -9.526983424443856E+07, -1.156248117626617E+08, -1.194400705304742E+04,
2458983.500800722, A.D. 2020-May-14 00:01:09.1824, -8.942377775609787E+07, -1.203274109665869E+08, -1.609828415877372E+04,
2458986.500800722, A.D. 2020-May-17 00:01:09.1824, -8.335070571112901E+07, -1.247251094711082E+08, -1.994826761469990E+04,
2458989.500800722, A.D. 2020-May-20 00:01:09.1824, -7.706553328850223E+07, -1.288077354424122E+08, -2.341491553760320E+04,
2458992.500800722, A.D. 2020-May-23 00:01:09.1824, -7.058358399418914E+07, -1.325656978279150E+08, -2.645375412072986E+04,
2458995.500800722, A.D. 2020-May-26 00:01:09.1824, -6.392064832065485E+07, -1.359899592653686E+08, -2.902551908914745E+04,
2458998.500800722, A.D. 2020-May-29 00:01:09.1824, -5.709296189122666E+07, -1.390720143371928E+08, -3.110228478591889E+04,
2459001.500800722, A.D. 2020-Jun-01 00:01:09.1824, -5.011718595218429E+07, -1.418040049821495E+08, -3.267909483984858E+04,
2459004.500800722, A.D. 2020-Jun-04 00:01:09.1824, -4.301043668157170E+07, -1.441788356366804E+08, -3.375572319905460E+04,
2459007.500800722, A.D. 2020-Jun-07 00:01:09.1824, -3.579028725341328E+07, -1.461902111407671E+08, -3.433878992135078E+04,
2459010.500800722, A.D. 2020-Jun-10 00:01:09.1824, -2.847472403199290E+07, -1.478326613888019E+08, -3.444140622494370E+04,
2459013.500800722, A.D. 2020-Jun-13 00:01:09.1824, -2.108208888921604E+07, -1.491015755949755E+08, -3.408121764916927E+04,
2459016.500800722, A.D. 2020-Jun-16 00:01:09.1824, -1.363101838443946E+07, -1.499932452261148E+08, -3.328259897071868E+04,
2459019.500800722, A.D. 2020-Jun-19 00:01:09.1824, -6.140377360435711E+06, -1.505049055041912E+08, -3.207202744488418E+04,
2459022.500800722, A.D. 2020-Jun-22 00:01:09.1824,  1.370795454942659E+06, -1.506347734533787E+08, -3.047927277414501E+04,
2459025.500800722, A.D. 2020-Jun-25 00:01:09.1824,  8.883325085295960E+06, -1.503820587252619E+08, -2.853018430754542E+04,
2459028.500800722, A.D. 2020-Jun-28 00:01:09.1824,  1.637794250232886E+07, -1.497469293740112E+08, -2.505022081723064E+04,
2459031.500800722, A.D. 2020-Jul-01 00:01:09.1824,  2.383534698051854E+07, -1.487305131199706E+08, -1.954010427880287E+04,
2459034.500800722, A.D. 2020-Jul-04 00:01:09.1824,  3.123635086214420E+07, -1.473349394517899E+08, -1.377231772945076E+04,
2459037.500800722, A.D. 2020-Jul-07 00:01:09.1824,  3.856181883808273E+07, -1.455633345745959E+08, -7.837749780111015E+03,
2459040.500800722, A.D. 2020-Jul-10 00:01:09.1824,  4.579275540872155E+07, -1.434197700033657E+08, -8.736544408351183E+02,
2459043.500800722, A.D. 2020-Jul-13 00:01:09.1824,  5.291033801456153E+07, -1.409093629576854E+08,  5.417696503706276E+03,
2459046.500800722, A.D. 2020-Jul-16 00:01:09.1824,  5.989599086192574E+07, -1.380381016929386E+08,  1.170337704137713E+04,
