

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:54:37 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Neptune (899)                   {source: nep102_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1963-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2438147.500000000, A.D. 1963-Apr-28 00:00:00.0000, -3.219333276935206E+09, -3.193292895564328E+09,  1.399138578819325E+08,
2438150.500000000, A.D. 1963-May-01 00:00:00.0000, -3.218349382879031E+09, -3.194280996185651E+09,  1.399115816774615E+08,
2438153.500000000, A.D. 1963-May-04 00:00:00.0000, -3.217365137931156E+09, -3.195268755997441E+09,  1.399092955898978E+08,
2438156.500000000, A.D. 1963-May-07 00:00:00.0000, -3.216380547211482E+09, -3.196256167114628E+09,  1.399070094690626E+08,
2438159.500000000, A.D. 1963-May-10 00:00:00.0000, -3.215395615836031E+09, -3.197243221680509E+09,  1.399047331629541E+08,
2438162.500000000, A.D. 1963-May-13 00:00:00.0000, -3.214410373465814E+09, -3.198229934524509E+09,  1.399024665469546E+08,
2438165.500000000, A.D. 1963-May-16 00:00:00.0000, -3.213424897785762E+09, -3.199216376390167E+09,  1.399001789300431E+08,
2438168.500000000, A.D. 1963-May-19 00:00:00.0000, -3.212439184732107E+09, -3.200202555539416E+09,  1.398978604258214E+08,
2438171.500000000, A.D. 1963-May-22 00:00:00.0000, -3.211453223801793E+09, -3.201188474776494E+09,  1.398955033139828E+08,
2438174.500000000, A.D. 1963-May-25 00:00:00.0000, -3.210467004479421E+09, -3.202174136915126E+09,  1.398930998730075E+08,
2438177.500000000, A.D. 1963-May-28 00:00:00.0000, -3.209480516237668E+09, -3.203159544776641E+09,  1.398906423803073E+08,
2438180.500000000, A.D. 1963-May-31 00:00:00.0000, -3.208493748537925E+09, -3.204144701188520E+09,  1.398881231123521E+08,
2438183.500000000, A.D. 1963-Jun-03 00:00:00.0000, -3.207506675083060E+09, -3.205129549793908E+09,  1.398855834740912E+08,
2438186.500000000, A.D. 1963-Jun-06 00:00:00.0000, -3.206519285215883E+09, -3.206114034683075E+09,  1.398830719186983E+08,
2438189.500000000, A.D. 1963-Jun-09 00:00:00.0000, -3.205531591843577E+09, -3.207098159361442E+09,  1.398805912938216E+08,
2438192.500000000, A.D. 1963-Jun-12 00:00:00.0000, -3.204543607866081E+09, -3.208081927339447E+09,  1.398781444463934E+08,
2438195.500000000, A.D. 1963-Jun-15 00:00:00.0000, -3.203555346177114E+09, -3.209065342134096E+09,  1.398757342225332E+08,
2438198.500000000, A.D. 1963-Jun-18 00:00:00.0000, -3.202566819664675E+09, -3.210048407271737E+09,  1.398733634672992E+08,
2438201.500000000, A.D. 1963-Jun-21 00:00:00.0000, -3.201578038323729E+09, -3.211031131498408E+09,  1.398710286616970E+08,
2438204.500000000, A.D. 1963-Jun-24 00:00:00.0000, -3.200588970701175E+09, -3.212013582591031E+09,  1.398686499959812E+08,
2438207.500000000, A.D. 1963-Jun-27 00:00:00.0000, -3.199599596854501E+09, -3.212995774142195E+09,  1.398662050500828E+08,
2438210.500000000, A.D. 1963-Jun-30 00:00:00.0000, -3.198609906654380E+09, -3.213977698083984E+09,  1.398636968638678E+08,
2438213.500000000, A.D. 1963-Jul-03 00:00:00.0000, -3.197619889916860E+09, -3.214959346372298E+09,  1.398611284701122E+08,
2438216.500000000, A.D. 1963-Jul-06 00:00:00.0000, -3.196629536380755E+09, -3.215940710965003E+09,  1.398585028941350E+08,
2438219.500000000, A.D. 1963-Jul-09 00:00:00.0000, -3.195638835699003E+09, -3.216921783781697E+09,  1.398558231562252E+08,
2438222.500000000, A.D. 1963-Jul-12 00:00:00.0000, -3.194647804913769E+09, -3.217902549281796E+09,  1.398531124679924E+08,
2438225.500000000, A.D. 1963-Jul-15 00:00:00.0000, -3.193656529393733E+09, -3.218882983788944E+09,  1.398504344226573E+08,
2438228.500000000, A.D. 1963-Jul-18 00:00:00.0000, -3.192665019538756E+09, -3.219863095264249E+09,  1.398477863899643E+08,
2438231.500000000, A.D. 1963-Jul-21 00:00:00.0000, -3.191673279209157E+09, -3.220842893801536E+09,  1.398451604993234E+08,
